# species: Megaselia abdita
# mRNA expression data from the gap genes hunchback (hb), Kruppel (Kr),
# giant (gt) and knirps (kni).
#
# Data format in this file:
# lineage = 2^mitotic cycle + nucleus position, with the mitotic cycle ranging
#           from C10 to C14, and nucleus position from 30 to 91 (depending on
#           the number of mitotic cycles). As a small example: in cycle C11, 
#           nucleus 8 has the lineage number 1032.
#
# time    = time starting at C12, in minutes
# 
# hb, Kr, gt, kni = expression levels per gene
#
# lineage   time    hb  Kr  gt  kni
8258	73.656	0.000		0.000		129.602		108.049	
8259	73.656	0.000		0.000		164.604		72.131	
8260	73.656	0.000		0.000		168.450		38.758	
8261	73.656	0.000		0.000		166.371		12.784	
8262	73.656	0.000		0.000		164.291		0.000	
8263	73.656	0.000		0.000		162.211		0.000	
8264	73.656	0.000		0.000		160.132		0.000	
8265	73.656	0.000		0.000		158.052		0.000	
8266	73.656	0.000		0.000		155.972		0.000	
8267	73.656	0.000		0.000		153.879		0.000	
8268	73.656	2.093		0.000		144.118		0.000	
8269	73.656	15.791		0.000		123.338		0.000	
8270	73.656	38.373		0.000		95.953		0.000	
8271	73.656	65.458		0.000		66.153		0.000	
8272	73.656	92.894		0.000		37.907		0.000	
8273	73.656	116.757		0.000		14.959		0.000	
8274	73.656	133.351		0.000		0.835		0.000	
8275	73.656	137.256		0.000		0.000		0.000	
8276	73.656	135.176		0.000		0.000		0.000	
8277	73.656	133.096		0.000		0.000		0.000	
8278	73.656	131.017		0.000		0.000		0.000	
8279	73.656	128.937		0.000		0.000		0.000	
8280	73.656	126.858		0.000		0.000		0.000	
8281	73.656	124.778		0.000		0.000		0.000	
8282	73.656	122.698		0.000		0.000		0.000	


8222	80.802	157.101		0.000		160.049		0.000	
8223	80.802	159.064		0.000		161.998		0.000	
8224	80.802	161.028		0.000		148.310		0.000	
8225	80.802	162.992		0.000		113.997		0.000	
8226	80.802	164.956		0.000		70.200		0.000	
8227	80.802	166.919		1.311		28.628		0.000	
8228	80.802	168.883		18.613		1.553		0.000	
8229	80.802	170.847		50.776		0.000		0.000	
8230	80.802	172.811		90.847		0.000		0.000	
8231	80.802	174.774		131.535		0.000		0.000	
8232	80.802	161.224		165.206		0.000		0.000	
8233	80.802	124.022		182.055		0.000		0.000	
8234	80.802	75.940		184.056		0.000		0.000	
8235	80.802	30.340		186.057		0.000		0.000	
8236	80.802	1.174		188.057		0.000		0.000	
